srtm_12_04,X,Y
1726.0000000000,-122.2308327300,42.9666668120
1729.0000000000,-122.2299993900,42.9666668120
1737.0000000000,-122.2291660600,42.9666668120
1753.0000000000,-122.2283327300,42.9666668120
1762.0000000000,-122.2274993900,42.9666668120
1770.0000000000,-122.2266660600,42.9666668120
1777.0000000000,-122.2258327300,42.9666668120
1779.0000000000,-122.2249993900,42.9666668120
1779.0000000000,-122.2241660600,42.9666668120
1778.0000000000,-122.2233327300,42.9666668120
1776.0000000000,-122.2224993900,42.9666668120
1773.0000000000,-122.2216660600,42.9666668120
1782.0000000000,-122.2208327300,42.9666668120
1792.0000000000,-122.2199993900,42.9666668120
1801.0000000000,-122.2191660600,42.9666668120
1806.0000000000,-122.2183327300,42.9666668120
1813.0000000000,-122.2174993900,42.9666668120
1821.0000000000,-122.2166660600,42.9666668120
1825.0000000000,-122.2158327300,42.9666668120
1826.0000000000,-122.2149993900,42.9666668120
1828.0000000000,-122.2141660600,42.9666668120
1838.0000000000,-122.2133327300,42.9666668120
1841.0000000000,-122.2124993900,42.9666668120
1842.0000000000,-122.2116660600,42.9666668120
1845.0000000000,-122.2108327300,42.9666668120
1850.0000000000,-122.2099993900,42.9666668120
1855.0000000000,-122.2091660600,42.9666668120
1861.0000000000,-122.2083327300,42.9666668120
1866.0000000000,-122.2074993900,42.9666668120
1871.0000000000,-122.2066660600,42.9666668120
1878.0000000000,-122.2058327300,42.9666668120
1879.0000000000,-122.2049993900,42.9666668120
1884.0000000000,-122.2041660600,42.9666668120
1890.0000000000,-122.2033327300,42.9666668120
1890.0000000000,-122.2024993900,42.9666668120
1894.0000000000,-122.2016660600,42.9666668120
1893.0000000000,-122.2008327300,42.9666668120
1895.0000000000,-122.1999993900,42.9666668120
1899.0000000000,-122.1991660600,42.9666668120
1909.0000000000,-122.1983327300,42.9666668120
1918.0000000000,-122.1974993900,42.9666668120
1923.0000000000,-122.1966660600,42.9666668120
1930.0000000000,-122.1958327300,42.9666668120
1941.0000000000,-122.1949993900,42.9666668120
1954.0000000000,-122.1941660600,42.9666668120
1966.0000000000,-122.1933327300,42.9666668120
1975.0000000000,-122.1924993900,42.9666668120
1980.0000000000,-122.1916660600,42.9666668120
1981.0000000000,-122.1908327300,42.9666668120
1981.0000000000,-122.1899993900,42.9666668120
1991.0000000000,-122.1891660600,42.9666668120
2002.0000000000,-122.1883327300,42.9666668120
2011.0000000000,-122.1874993900,42.9666668120
2014.0000000000,-122.1866660600,42.9666668120
2022.0000000000,-122.1858327300,42.9666668120
2033.0000000000,-122.1849993900,42.9666668120
2042.0000000000,-122.1841660600,42.9666668120
2050.0000000000,-122.1833327300,42.9666668120
2059.0000000000,-122.1824993900,42.9666668120
2064.0000000000,-122.1816660600,42.9666668120
2069.0000000000,-122.1808327300,42.9666668120
2071.0000000000,-122.1799993900,42.9666668120
2080.0000000000,-122.1791660600,42.9666668120
2089.0000000000,-122.1783327300,42.9666668120
2091.0000000000,-122.1774993900,42.9666668120
2095.0000000000,-122.1766660600,42.9666668120
2100.0000000000,-122.1758327300,42.9666668120
2105.0000000000,-122.1749993900,42.9666668120
2106.0000000000,-122.1741660600,42.9666668120
2108.0000000000,-122.1733327300,42.9666668120
2115.0000000000,-122.1724993900,42.9666668120
2118.0000000000,-122.1716660600,42.9666668120
2119.0000000000,-122.1708327300,42.9666668120
2121.0000000000,-122.1699993900,42.9666668120
2134.0000000000,-122.1691660600,42.9666668120
2149.0000000000,-122.1683327300,42.9666668120
2154.0000000000,-122.1674993900,42.9666668120
2153.0000000000,-122.1666660600,42.9666668120
2155.0000000000,-122.1658327300,42.9666668120
2155.0000000000,-122.1649993900,42.9666668120
2155.0000000000,-122.1641660600,42.9666668120
2159.0000000000,-122.1633327300,42.9666668120
2163.0000000000,-122.1624993900,42.9666668120
2169.0000000000,-122.1616660600,42.9666668120
2174.0000000000,-122.1608327300,42.9666668120
2170.0000000000,-122.1599993900,42.9666668120
2171.0000000000,-122.1591660600,42.9666668120
2178.0000000000,-122.1583327300,42.9666668120
2180.0000000000,-122.1574993900,42.9666668120
2183.0000000000,-122.1566660600,42.9666668120
2185.0000000000,-122.1558327300,42.9666668120
2188.0000000000,-122.1549993900,42.9666668120
2195.0000000000,-122.1541660600,42.9666668120
2196.0000000000,-122.1533327300,42.9666668120
2200.0000000000,-122.1524993900,42.9666668120
2205.0000000000,-122.1516660600,42.9666668120
2211.0000000000,-122.1508327300,42.9666668120
2220.0000000000,-122.1499993900,42.9666668120
2215.0000000000,-122.1491660600,42.9666668120
2174.0000000000,-122.1483327300,42.9666668120
2142.0000000000,-122.1474993900,42.9666668120
2100.0000000000,-122.1466660600,42.9666668120
2054.0000000000,-122.1458327300,42.9666668120
1979.0000000000,-122.1449993900,42.9666668120
1909.0000000000,-122.1441660600,42.9666668120
1911.0000000000,-122.1433327300,42.9666668120
1882.0000000000,-122.1424993900,42.9666668120
1882.0000000000,-122.1416660600,42.9666668120
1882.0000000000,-122.1408327300,42.9666668120
1882.0000000000,-122.1399993900,42.9666668120
1882.0000000000,-122.1391660600,42.9666668120
1882.0000000000,-122.1383327300,42.9666668120
1882.0000000000,-122.1374993900,42.9666668120
1882.0000000000,-122.1366660600,42.9666668120
1882.0000000000,-122.1358327300,42.9666668120
1882.0000000000,-122.1349993900,42.9666668120
1882.0000000000,-122.1341660600,42.9666668120
1882.0000000000,-122.1333327300,42.9666668120
1882.0000000000,-122.1324993900,42.9666668120
1882.0000000000,-122.1316660600,42.9666668120
1882.0000000000,-122.1308327300,42.9666668120
1882.0000000000,-122.1299993900,42.9666668120
1882.0000000000,-122.1291660600,42.9666668120
1882.0000000000,-122.1283327300,42.9666668120
1882.0000000000,-122.1274993900,42.9666668120
1882.0000000000,-122.1266660600,42.9666668120
1882.0000000000,-122.1258327300,42.9666668120
1882.0000000000,-122.1249993900,42.9666668120
1882.0000000000,-122.1241660600,42.9666668120
1882.0000000000,-122.1233327300,42.9666668120
1882.0000000000,-122.1224993900,42.9666668120
1882.0000000000,-122.1216660600,42.9666668120
1882.0000000000,-122.1208327300,42.9666668120
1882.0000000000,-122.1199993900,42.9666668120
1882.0000000000,-122.1191660600,42.9666668120
1882.0000000000,-122.1183327300,42.9666668120
1882.0000000000,-122.1174993900,42.9666668120
1882.0000000000,-122.1166660600,42.9666668120
1882.0000000000,-122.1158327300,42.9666668120
1882.0000000000,-122.1149993900,42.9666668120
1882.0000000000,-122.1141660600,42.9666668120
1882.0000000000,-122.1133327300,42.9666668120
1882.0000000000,-122.1124993900,42.9666668120
1882.0000000000,-122.1116660600,42.9666668120
1882.0000000000,-122.1108327300,42.9666668120
1882.0000000000,-122.1099993900,42.9666668120
1882.0000000000,-122.1091660600,42.9666668120
1882.0000000000,-122.1083327300,42.9666668120
1882.0000000000,-122.1074993900,42.9666668120
1882.0000000000,-122.1066660600,42.9666668120
1882.0000000000,-122.1058327300,42.9666668120
1882.0000000000,-122.1049993900,42.9666668120
1882.0000000000,-122.1041660600,42.9666668120
1882.0000000000,-122.1033327300,42.9666668120
1882.0000000000,-122.1024993900,42.9666668120
1882.0000000000,-122.1016660600,42.9666668120
1882.0000000000,-122.1008327300,42.9666668120
1882.0000000000,-122.0999993900,42.9666668120
1882.0000000000,-122.0991660600,42.9666668120
1882.0000000000,-122.0983327300,42.9666668120
1882.0000000000,-122.0974993900,42.9666668120
1882.0000000000,-122.0966660600,42.9666668120
1882.0000000000,-122.0958327300,42.9666668120
1882.0000000000,-122.0949993900,42.9666668120
1882.0000000000,-122.0941660600,42.9666668120
1882.0000000000,-122.0933327300,42.9666668120
1882.0000000000,-122.0924993900,42.9666668120
1882.0000000000,-122.0916660600,42.9666668120
1882.0000000000,-122.0908327300,42.9666668120
1882.0000000000,-122.0899993900,42.9666668120
1882.0000000000,-122.0891660600,42.9666668120
1882.0000000000,-122.0883327300,42.9666668120
1882.0000000000,-122.0874993900,42.9666668120
1882.0000000000,-122.0866660600,42.9666668120
1882.0000000000,-122.0858327300,42.9666668120
1882.0000000000,-122.0849993900,42.9666668120
1882.0000000000,-122.0841660600,42.9666668120
1882.0000000000,-122.0833327300,42.9666668120
1882.0000000000,-122.0824993900,42.9666668120
1882.0000000000,-122.0816660600,42.9666668120
1882.0000000000,-122.0808327300,42.9666668120
1882.0000000000,-122.0799993900,42.9666668120
1882.0000000000,-122.0791660600,42.9666668120
1882.0000000000,-122.0783327300,42.9666668120
1882.0000000000,-122.0774993900,42.9666668120
1882.0000000000,-122.0766660600,42.9666668120
1882.0000000000,-122.0758327300,42.9666668120
1882.0000000000,-122.0749993900,42.9666668120
1882.0000000000,-122.0741660600,42.9666668120
1882.0000000000,-122.0733327300,42.9666668120
1882.0000000000,-122.0724993900,42.9666668120
1882.0000000000,-122.0716660600,42.9666668120
1882.0000000000,-122.0708327300,42.9666668120
1882.0000000000,-122.0699993900,42.9666668120
1882.0000000000,-122.0691660600,42.9666668120
1882.0000000000,-122.0683327300,42.9666668120
1882.0000000000,-122.0674993900,42.9666668120
1882.0000000000,-122.0666660600,42.9666668120
1880.0000000000,-122.0658327300,42.9666668120
1907.0000000000,-122.0649993900,42.9666668120
1947.0000000000,-122.0641660600,42.9666668120
1977.0000000000,-122.0633327300,42.9666668120
2006.0000000000,-122.0624993900,42.9666668120
2024.0000000000,-122.0616660600,42.9666668120
2057.0000000000,-122.0608327300,42.9666668120
2079.0000000000,-122.0599993900,42.9666668120
2086.0000000000,-122.0591660600,42.9666668120
2090.0000000000,-122.0583327300,42.9666668120
2094.0000000000,-122.0574993900,42.9666668120
2096.0000000000,-122.0566660600,42.9666668120
2093.0000000000,-122.0558327300,42.9666668120
2089.0000000000,-122.0549993900,42.9666668120
2085.0000000000,-122.0541660600,42.9666668120
2073.0000000000,-122.0533327300,42.9666668120
2056.0000000000,-122.0524993900,42.9666668120
2037.0000000000,-122.0516660600,42.9666668120
2023.0000000000,-122.0508327300,42.9666668120
2012.0000000000,-122.0499993900,42.9666668120
2007.0000000000,-122.0491660600,42.9666668120
2000.0000000000,-122.0483327300,42.9666668120
1998.0000000000,-122.0474993900,42.9666668120
1997.0000000000,-122.0466660600,42.9666668120
1991.0000000000,-122.0458327300,42.9666668120
1990.0000000000,-122.0449993900,42.9666668120
1995.0000000000,-122.0441660600,42.9666668120
2002.0000000000,-122.0433327300,42.9666668120
2014.0000000000,-122.0424993900,42.9666668120
2027.0000000000,-122.0416660600,42.9666668120
2038.0000000000,-122.0408327300,42.9666668120
2043.0000000000,-122.0399993900,42.9666668120
2041.0000000000,-122.0391660600,42.9666668120
2039.0000000000,-122.0383327300,42.9666668120
2041.0000000000,-122.0374993900,42.9666668120
2041.0000000000,-122.0366660600,42.9666668120
2038.0000000000,-122.0358327300,42.9666668120
2037.0000000000,-122.0349993900,42.9666668120
2034.0000000000,-122.0341660600,42.9666668120
2030.0000000000,-122.0333327300,42.9666668120
2029.0000000000,-122.0324993900,42.9666668120
2022.0000000000,-122.0316660600,42.9666668120
2003.0000000000,-122.0308327300,42.9666668120
1993.0000000000,-122.0299993900,42.9666668120
1989.0000000000,-122.0291660600,42.9666668120
1985.0000000000,-122.0283327300,42.9666668120
1983.0000000000,-122.0274993900,42.9666668120
1977.0000000000,-122.0266660600,42.9666668120
1968.0000000000,-122.0258327300,42.9666668120
1960.0000000000,-122.0249993900,42.9666668120
1951.0000000000,-122.0241660600,42.9666668120
1940.0000000000,-122.0233327300,42.9666668120
1931.0000000000,-122.0224993900,42.9666668120
1922.0000000000,-122.0216660600,42.9666668120
1914.0000000000,-122.0208327300,42.9666668120
1908.0000000000,-122.0199993900,42.9666668120
1903.0000000000,-122.0191660600,42.9666668120
1897.0000000000,-122.0183327300,42.9666668120
1888.0000000000,-122.0174993900,42.9666668120
1885.0000000000,-122.0166660600,42.9666668120
1884.0000000000,-122.0158327300,42.9666668120
1881.0000000000,-122.0149993900,42.9666668120
1880.0000000000,-122.0141660600,42.9666668120
1880.0000000000,-122.0133327300,42.9666668120
1873.0000000000,-122.0124993900,42.9666668120
1868.0000000000,-122.0116660600,42.9666668120
1863.0000000000,-122.0108327300,42.9666668120
1861.0000000000,-122.0099993900,42.9666668120
1857.0000000000,-122.0091660600,42.9666668120
1852.0000000000,-122.0083327300,42.9666668120
1848.0000000000,-122.0074993900,42.9666668120
1843.0000000000,-122.0066660600,42.9666668120
1840.0000000000,-122.0058327300,42.9666668120
1838.0000000000,-122.0049993900,42.9666668120
1838.0000000000,-122.0041660600,42.9666668120
1843.0000000000,-122.0033327300,42.9666668120
1841.0000000000,-122.0024993900,42.9666668120
1839.0000000000,-122.0016660600,42.9666668120
1837.0000000000,-122.0008327300,42.9666668120
1839.0000000000,-121.9999993900,42.9666668120
1848.0000000000,-121.9991660600,42.9666668120
1855.0000000000,-121.9983327300,42.9666668120
1844.0000000000,-121.9974993900,42.9666668120
1823.0000000000,-121.9966660600,42.9666668120
1813.0000000000,-121.9958327300,42.9666668120
1804.0000000000,-121.9949993900,42.9666668120
1804.0000000000,-121.9941660600,42.9666668120
1798.0000000000,-121.9933327300,42.9666668120
1796.0000000000,-121.9924993900,42.9666668120
1794.0000000000,-121.9916660600,42.9666668120
1793.0000000000,-121.9908327300,42.9666668120
1791.0000000000,-121.9899993900,42.9666668120
1788.0000000000,-121.9891660600,42.9666668120
1786.0000000000,-121.9883327300,42.9666668120
1785.0000000000,-121.9874993900,42.9666668120
1784.0000000000,-121.9866660600,42.9666668120
1780.0000000000,-121.9858327300,42.9666668120
1776.0000000000,-121.9849993900,42.9666668120
1773.0000000000,-121.9841660600,42.9666668120
1783.0000000000,-121.9833327300,42.9666668120
1802.0000000000,-121.9824993900,42.9666668120
1816.0000000000,-121.9816660600,42.9666668120
1831.0000000000,-121.9808327300,42.9666668120
1838.0000000000,-121.9799993900,42.9666668120
1847.0000000000,-121.9791660600,42.9666668120
1528.0000000000,-122.2816660600,42.9625001450
1530.0000000000,-122.2808327300,42.9625001450
1531.0000000000,-122.2799993900,42.9625001450
1531.0000000000,-122.2791660600,42.9625001450
1531.0000000000,-122.2783327300,42.9625001450
1533.0000000000,-122.2774993900,42.9625001450
1546.0000000000,-122.2766660600,42.9625001450
1563.0000000000,-122.2758327300,42.9625001450
1570.0000000000,-122.2749993900,42.9625001450
1569.0000000000,-122.2741660600,42.9625001450
1570.0000000000,-122.2733327300,42.9625001450
1574.0000000000,-122.2724993900,42.9625001450
1575.0000000000,-122.2716660600,42.9625001450
1577.0000000000,-122.2708327300,42.9625001450
1575.0000000000,-122.2699993900,42.9625001450
1576.0000000000,-122.2691660600,42.9625001450
1580.0000000000,-122.2683327300,42.9625001450
1582.0000000000,-122.2674993900,42.9625001450
1581.0000000000,-122.2666660600,42.9625001450
1583.0000000000,-122.2658327300,42.9625001450
1588.0000000000,-122.2649993900,42.9625001450
1588.0000000000,-122.2641660600,42.9625001450
1590.0000000000,-122.2633327300,42.9625001450
1594.0000000000,-122.2624993900,42.9625001450
1603.0000000000,-122.2616660600,42.9625001450
1612.0000000000,-122.2608327300,42.9625001450
1610.0000000000,-122.2599993900,42.9625001450
1607.0000000000,-122.2591660600,42.9625001450
1608.0000000000,-122.2583327300,42.9625001450
1608.0000000000,-122.2574993900,42.9625001450
1610.0000000000,-122.2566660600,42.9625001450
1614.0000000000,-122.2558327300,42.9625001450
1622.0000000000,-122.2549993900,42.9625001450
1628.0000000000,-122.2541660600,42.9625001450
1635.0000000000,-122.2533327300,42.9625001450
1640.0000000000,-122.2524993900,42.9625001450
1644.0000000000,-122.2516660600,42.9625001450
1645.0000000000,-122.2508327300,42.9625001450
1643.0000000000,-122.2499993900,42.9625001450
1639.0000000000,-122.2491660600,42.9625001450
1638.0000000000,-122.2483327300,42.9625001450
1638.0000000000,-122.2474993900,42.9625001450
1645.0000000000,-122.2466660600,42.9625001450
1653.0000000000,-122.2458327300,42.9625001450
1660.0000000000,-122.2449993900,42.9625001450
1665.0000000000,-122.2441660600,42.9625001450
1664.0000000000,-122.2433327300,42.9625001450
1667.0000000000,-122.2424993900,42.9625001450
1671.0000000000,-122.2416660600,42.9625001450
1675.0000000000,-122.2408327300,42.9625001450
1679.0000000000,-122.2399993900,42.9625001450
1683.0000000000,-122.2391660600,42.9625001450
1683.0000000000,-122.2383327300,42.9625001450
1677.0000000000,-122.2374993900,42.9625001450
1674.0000000000,-122.2366660600,42.9625001450
1672.0000000000,-122.2358327300,42.9625001450
1680.0000000000,-122.2349993900,42.9625001450
1684.0000000000,-122.2341660600,42.9625001450
1688.0000000000,-122.2333327300,42.9625001450
1694.0000000000,-122.2324993900,42.9625001450
1698.0000000000,-122.2316660600,42.9625001450
1703.0000000000,-122.2308327300,42.9625001450
1705.0000000000,-122.2299993900,42.9625001450
1707.0000000000,-122.2291660600,42.9625001450
1711.0000000000,-122.2283327300,42.9625001450
1715.0000000000,-122.2274993900,42.9625001450
1728.0000000000,-122.2266660600,42.9625001450
1742.0000000000,-122.2258327300,42.9625001450
